Time,Altitude,VerticalVelocity
152.13,3390.75,-41.599
152.18,3388.67,-41.593
152.23,3386.591,-41.587
152.28,3384.511,-41.582
152.33,3382.432,-41.577
152.38,3380.354,-41.573
152.43,3378.275,-41.568
152.48,3376.197,-41.565
152.53,3374.119,-41.561
152.58,3372.041,-41.557
152.63,3369.963,-41.554
152.68,3367.885,-41.552
152.73,3365.808,-41.549
152.78,3363.73,-41.547
152.83,3361.653,-41.544
152.88,3359.576,-41.542
152.93,3357.499,-41.54
152.98,3355.422,-41.539
153.03,3353.345,-41.538
153.08,3351.268,-41.536
153.13,3349.191,-41.535
153.18,3347.115,-41.533
153.23,3345.038,-41.531
153.28,3342.962,-41.528
153.33,3340.885,-41.527
153.38,3338.809,-41.525
153.43,3336.733,-41.522
153.48,3334.657,-41.52
153.53,3332.581,-41.517
153.58,3330.505,-41.513
153.63,3328.43,-41.51
153.68,3326.354,-41.506
153.73,3324.279,-41.502
153.78,3322.204,-41.497
153.83,3320.129,-41.493
153.88,3318.055,-41.487
153.93,3315.981,-41.482
153.98,3313.907,-41.476
154.03,3311.833,-41.47
154.08,3309.76,-41.464
154.13,3307.686,-41.459
154.18,3305.614,-41.453
154.23,3303.541,-41.447
154.28,3301.469,-41.44
154.33,3299.397,-41.433
154.38,3297.326,-41.426
154.43,3295.255,-41.419
154.48,3293.184,-41.412
154.53,3291.113,-41.405
154.58,3289.043,-41.397
154.63,3286.974,-41.391
154.68,3284.904,-41.385
154.73,3282.835,-41.379
154.78,3280.766,-41.374
154.83,3278.698,-41.369
154.88,3276.63,-41.364
154.93,3274.561,-41.359
154.98,3272.494,-41.354
155.03,3270.426,-41.35
155.08,3268.359,-41.347
155.13,3266.291,-41.344
155.18,3264.224,-41.341
155.23,3262.157,-41.339
155.28,3260.09,-41.337
155.33,3258.024,-41.336
155.38,3255.957,-41.335
155.43,3253.89,-41.335
155.48,3251.823,-41.336
155.53,3249.756,-41.337
155.58,3247.69,-41.338
155.63,3245.623,-41.339
155.68,3243.556,-41.342
155.73,3241.488,-41.344
155.78,3239.421,-41.346
155.83,3237.354,-41.349
155.88,3235.286,-41.351
155.93,3233.219,-41.355
155.98,3231.151,-41.358
156.03,3229.083,-41.361
156.08,3227.015,-41.364
156.13,3224.946,-41.368
156.18,3222.878,-41.371
156.23,3220.809,-41.374
156.28,3218.741,-41.378
156.33,3216.672,-41.38
156.38,3214.603,-41.383
156.43,3212.533,-41.385
156.48,3210.464,-41.386
156.53,3208.395,-41.388
156.58,3206.325,-41.388
156.63,3204.256,-41.389
156.68,3202.187,-41.388
156.73,3200.117,-41.388
156.78,3198.048,-41.387
156.83,3195.978,-41.385
156.88,3193.909,-41.382
156.93,3191.84,-41.379
156.98,3189.771,-41.375
157.03,3187.703,-41.371
157.08,3185.634,-41.365
157.13,3183.566,-41.359
157.18,3181.498,-41.352
157.23,3179.431,-41.345
157.28,3177.364,-41.337
157.33,3175.297,-41.328
157.38,3173.231,-41.32
157.43,3171.165,-41.311
157.48,3169.1,-41.301
157.53,3167.035,-41.291
157.58,3164.971,-41.281
157.63,3162.907,-41.27
157.68,3160.844,-41.26
157.73,3158.781,-41.249
157.78,3156.719,-41.238
157.83,3154.657,-41.227
157.88,3152.596,-41.217
157.93,3150.536,-41.207
157.98,3148.476,-41.196
158.03,3146.416,-41.185
158.08,3144.357,-41.174
158.13,3142.299,-41.164
158.18,3140.241,-41.155
158.23,3138.183,-41.146
158.28,3136.126,-41.138
158.33,3134.069,-41.13
158.38,3132.013,-41.123
158.43,3129.957,-41.116
158.48,3127.902,-41.11
158.53,3125.846,-41.104
158.58,3123.791,-41.1
158.63,3121.736,-41.096
158.68,3119.681,-41.093
158.73,3117.627,-41.09
158.78,3115.572,-41.088
158.83,3113.518,-41.086
158.88,3111.464,-41.086
158.93,3109.41,-41.086
158.98,3107.355,-41.086
159.03,3105.301,-41.086
159.08,3103.247,-41.087
159.13,3101.192,-41.089
159.18,3099.138,-41.091
159.23,3097.083,-41.094
159.28,3095.028,-41.097
159.33,3092.973,-41.1
159.38,3090.918,-41.103
159.43,3088.863,-41.106
159.48,3086.808,-41.108
159.53,3084.752,-41.109
159.58,3082.697,-41.11
159.63,3080.641,-41.111
159.68,3078.586,-41.111
159.73,3076.53,-41.112
159.78,3074.474,-41.111
159.83,3072.419,-41.11
159.88,3070.363,-41.109
159.93,3068.308,-41.107
159.98,3066.253,-41.105
160.03,3064.198,-41.102
160.08,3062.143,-41.098
160.13,3060.088,-41.092
160.18,3058.033,-41.086
160.23,3055.979,-41.08
160.28,3053.925,-41.072
160.33,3051.872,-41.063
160.38,3049.819,-41.054
160.43,3047.767,-41.044
160.48,3045.715,-41.033
160.53,3043.663,-41.021
160.58,3041.613,-41.009
160.63,3039.563,-40.996
160.68,3037.513,-40.982
160.73,3035.464,-40.968
160.78,3033.416,-40.953
160.83,3031.369,-40.939
160.88,3029.322,-40.923
160.93,3027.277,-40.908
160.98,3025.232,-40.892
161.03,3023.187,-40.877
161.08,3021.144,-40.861
161.13,3019.101,-40.846
161.18,3017.059,-40.831
161.23,3015.018,-40.817
161.28,3012.978,-40.803
161.33,3010.938,-40.79
161.38,3008.899,-40.779
161.43,3006.86,-40.767
161.48,3004.822,-40.756
161.53,3002.784,-40.745
161.58,3000.747,-40.735
161.63,2998.711,-40.726
161.68,2996.675,-40.718
161.73,2994.639,-40.71
161.78,2992.604,-40.703
161.83,2990.569,-40.697
161.88,2988.534,-40.692
161.93,2986.5,-40.689
161.98,2984.465,-40.686
162.03,2982.431,-40.685
162.08,2980.397,-40.684
162.13,2978.363,-40.683
162.18,2976.328,-40.684
162.23,2974.294,-40.685
162.28,2972.26,-40.687
162.33,2970.225,-40.688
162.38,2968.191,-40.691
162.43,2966.156,-40.694
162.48,2964.122,-40.698
162.53,2962.087,-40.702
162.58,2960.051,-40.706
162.63,2958.016,-40.71
162.68,2955.98,-40.713
162.73,2953.945,-40.717
162.78,2951.909,-40.721
162.83,2949.872,-40.725
162.88,2947.836,-40.728
162.93,2945.8,-40.73
162.98,2943.763,-40.733
163.03,2941.726,-40.734
163.08,2939.69,-40.735
163.13,2937.653,-40.735
163.18,2935.616,-40.735
163.23,2933.58,-40.734
163.28,2931.543,-40.732
163.33,2929.506,-40.73
163.38,2927.47,-40.727
163.43,2925.434,-40.723
163.48,2923.398,-40.718
163.53,2921.362,-40.712
163.58,2919.326,-40.705
163.63,2917.291,-40.698
163.68,2915.257,-40.69
163.73,2913.222,-40.681
163.78,2911.189,-40.672
163.83,2909.155,-40.662
163.88,2907.122,-40.653
163.93,2905.09,-40.643
163.98,2903.058,-40.632
164.03,2901.027,-40.62
164.08,2898.996,-40.608
164.13,2896.966,-40.597
164.18,2894.936,-40.585
164.23,2892.907,-40.573
164.28,2890.879,-40.562
164.33,2888.851,-40.551
164.38,2886.824,-40.54
164.43,2884.797,-40.529
164.48,2882.771,-40.519
164.53,2880.745,-40.509
164.58,2878.72,-40.5
164.63,2876.695,-40.492
164.68,2874.671,-40.484
164.73,2872.647,-40.478
164.78,2870.623,-40.472
164.83,2868.6,-40.467
164.88,2866.576,-40.464
164.93,2864.553,-40.46
164.98,2862.53,-40.457
165.03,2860.508,-40.456
165.08,2858.485,-40.456
165.13,2856.462,-40.456
165.18,2854.439,-40.458
165.23,2852.416,-40.46
165.28,2850.393,-40.463
165.33,2848.37,-40.466
165.38,2846.347,-40.47
165.43,2844.323,-40.475
165.48,2842.299,-40.481
165.53,2840.275,-40.488
165.58,2838.25,-40.495
165.63,2836.225,-40.502
165.68,2834.2,-40.509
165.73,2832.174,-40.517
165.78,2830.148,-40.524
165.83,2828.122,-40.532
165.88,2826.095,-40.539
165.93,2824.068,-40.546
165.98,2822.041,-40.553
166.03,2820.013,-40.56
166.08,2817.985,-40.566
166.13,2815.956,-40.572
166.18,2813.927,-40.578
166.23,2811.898,-40.584
166.28,2809.869,-40.589
166.33,2807.839,-40.593
166.38,2805.81,-40.596
166.43,2803.78,-40.598
166.48,2801.75,-40.6
166.53,2799.72,-40.601
166.58,2797.69,-40.601
166.63,2795.66,-40.601
166.68,2793.63,-40.599
166.73,2791.6,-40.598
166.78,2789.57,-40.595
166.83,2787.54,-40.592
166.88,2785.511,-40.589
166.93,2783.482,-40.584
166.98,2781.453,-40.578
167.03,2779.424,-40.571
167.08,2777.395,-40.565
167.13,2775.367,-40.558
167.18,2773.34,-40.552
167.23,2771.312,-40.544
167.28,2769.285,-40.536
167.33,2767.259,-40.529
167.38,2765.232,-40.52
167.43,2763.206,-40.512
167.48,2761.181,-40.503
167.53,2759.156,-40.493
167.58,2757.132,-40.484
167.63,2755.108,-40.475
167.68,2753.084,-40.466
167.73,2751.061,-40.457
167.78,2749.039,-40.448
167.83,2747.016,-40.44
167.88,2744.995,-40.432
167.93,2742.973,-40.424
167.98,2740.952,-40.416
168.03,2738.932,-40.408
168.08,2736.911,-40.401
168.13,2734.891,-40.394
168.18,2732.872,-40.388
168.23,2730.853,-40.381
168.28,2728.834,-40.375
168.33,2726.815,-40.368
168.38,2724.797,-40.361
168.43,2722.779,-40.355
168.48,2720.761,-40.349
168.53,2718.744,-40.343
168.58,2716.727,-40.338
168.63,2714.71,-40.332
168.68,2712.694,-40.326
168.73,2710.678,-40.32
168.78,2708.662,-40.315
168.83,2706.646,-40.31
168.88,2704.631,-40.306
168.93,2702.616,-40.301
168.98,2700.601,-40.296
169.03,2698.586,-40.292
169.08,2696.572,-40.287
169.13,2694.557,-40.283
169.18,2692.543,-40.278
169.23,2690.529,-40.274
169.28,2688.516,-40.269
169.33,2686.503,-40.264
169.38,2684.49,-40.258
169.43,2682.477,-40.252
169.48,2680.464,-40.246
169.53,2678.452,-40.239
169.58,2676.44,-40.233
169.63,2674.429,-40.227
169.68,2672.418,-40.22
169.73,2670.407,-40.214
169.78,2668.396,-40.207
169.83,2666.386,-40.2
169.88,2664.376,-40.194
169.93,2662.367,-40.188
169.98,2660.358,-40.181
170.03,2658.349,-40.174
170.08,2656.34,-40.167
170.13,2654.332,-40.16
170.18,2652.324,-40.152
170.23,2650.317,-40.145
170.28,2648.31,-40.137
170.33,2646.303,-40.129
170.38,2644.297,-40.122
170.43,2642.291,-40.114
170.48,2640.285,-40.106
170.53,2638.28,-40.098
170.58,2636.276,-40.09
170.63,2634.271,-40.083
170.68,2632.267,-40.075
170.73,2630.264,-40.068
170.78,2628.26,-40.061
170.83,2626.258,-40.054
170.88,2624.255,-40.047
170.93,2622.253,-40.04
170.98,2620.251,-40.033
171.03,2618.25,-40.027
171.08,2616.248,-40.021
171.13,2614.247,-40.014
171.18,2612.247,-40.009
171.23,2610.247,-40.003
171.28,2608.247,-39.998
171.33,2606.247,-39.993
171.38,2604.247,-39.988
171.43,2602.248,-39.983
171.48,2600.249,-39.979
171.53,2598.25,-39.974
171.58,2596.252,-39.97
171.63,2594.253,-39.965
171.68,2592.255,-39.961
171.73,2590.257,-39.958
171.78,2588.259,-39.954
171.83,2586.262,-39.95
171.88,2584.264,-39.946
171.93,2582.267,-39.943
171.98,2580.27,-39.94
172.03,2578.273,-39.936
172.08,2576.276,-39.933
172.13,2574.28,-39.93
172.18,2572.283,-39.926
172.23,2570.287,-39.922
172.28,2568.291,-39.919
172.33,2566.295,-39.915
172.38,2564.3,-39.911
172.43,2562.304,-39.906
172.48,2560.309,-39.902
172.53,2558.314,-39.897
172.58,2556.319,-39.892
172.63,2554.325,-39.886
172.68,2552.331,-39.881
172.73,2550.337,-39.876
172.78,2548.343,-39.87
172.83,2546.35,-39.865
172.88,2544.357,-39.86
172.93,2542.364,-39.854
172.98,2540.371,-39.849
173.03,2538.379,-39.843
173.08,2536.387,-39.838
173.13,2534.395,-39.832
173.18,2532.404,-39.827
173.23,2530.412,-39.822
173.28,2528.421,-39.816
173.33,2526.431,-39.81
173.38,2524.44,-39.805
173.43,2522.45,-39.799
173.48,2520.461,-39.793
173.53,2518.471,-39.787
173.58,2516.482,-39.782
173.63,2514.493,-39.776
173.68,2512.504,-39.772
173.73,2510.516,-39.768
173.78,2508.527,-39.764
173.83,2506.539,-39.761
173.88,2504.551,-39.757
173.93,2502.564,-39.754
173.98,2500.576,-39.752
174.03,2498.588,-39.749
174.08,2496.601,-39.746
174.13,2494.614,-39.745
174.18,2492.626,-39.743
174.23,2490.639,-39.741
174.28,2488.652,-39.74
174.33,2486.665,-39.739
174.38,2484.678,-39.738
174.43,2482.692,-39.737
174.48,2480.705,-39.736
174.53,2478.718,-39.735
174.58,2476.731,-39.734
174.63,2474.745,-39.733
174.68,2472.758,-39.732
174.73,2470.771,-39.732
174.78,2468.785,-39.732
174.83,2466.798,-39.731
174.88,2464.812,-39.731
174.93,2462.825,-39.73
174.98,2460.839,-39.73
175.03,2458.852,-39.729
175.08,2456.866,-39.728
175.13,2454.879,-39.728
175.18,2452.893,-39.727
175.23,2450.907,-39.726
175.28,2448.92,-39.724
175.33,2446.934,-39.723
175.38,2444.948,-39.721
175.43,2442.962,-39.72
175.48,2440.976,-39.719
175.53,2438.99,-39.717
175.58,2437.004,-39.715
175.63,2435.019,-39.714
175.68,2433.033,-39.712
175.73,2431.048,-39.711
175.78,2429.062,-39.709
175.83,2427.077,-39.707
175.88,2425.091,-39.705
175.93,2423.106,-39.702
175.98,2421.121,-39.7
176.03,2419.136,-39.698
176.08,2417.151,-39.696
176.13,2415.167,-39.693
176.18,2413.182,-39.691
176.23,2411.198,-39.688
176.28,2409.213,-39.685
176.33,2407.229,-39.683
176.38,2405.245,-39.681
176.43,2403.261,-39.678
176.48,2401.277,-39.676
176.53,2399.293,-39.673
176.58,2397.31,-39.67
176.63,2395.326,-39.667
176.68,2393.343,-39.664
176.73,2391.36,-39.661
176.78,2389.377,-39.658
176.83,2387.394,-39.655
176.88,2385.412,-39.652
176.93,2383.429,-39.648
176.98,2381.447,-39.644
177.03,2379.465,-39.639
177.08,2377.483,-39.635
177.13,2375.501,-39.63
177.18,2373.52,-39.625
177.23,2371.539,-39.621
177.28,2369.558,-39.615
177.33,2367.577,-39.61
177.38,2365.597,-39.604
177.43,2363.617,-39.599
177.48,2361.637,-39.593
177.53,2359.657,-39.587
177.58,2357.678,-39.581
177.63,2355.699,-39.574
177.68,2353.721,-39.568
177.73,2351.743,-39.561
177.78,2349.765,-39.554
177.83,2347.787,-39.547
177.88,2345.81,-39.539
177.93,2343.833,-39.532
177.98,2341.857,-39.524
178.03,2339.881,-39.516
178.08,2337.905,-39.508
178.13,2335.93,-39.5
178.18,2333.955,-39.492
178.23,2331.981,-39.484
178.28,2330.007,-39.476
178.33,2328.033,-39.467
178.38,2326.06,-39.458
178.43,2324.088,-39.449
178.48,2322.115,-39.44
178.53,2320.143,-39.432
178.58,2318.172,-39.425
178.63,2316.201,-39.417
178.68,2314.23,-39.41
178.73,2312.26,-39.402
178.78,2310.29,-39.395
178.83,2308.321,-39.388
178.88,2306.351,-39.382
178.93,2304.382,-39.375
178.98,2302.414,-39.369
179.03,2300.446,-39.363
179.08,2298.478,-39.357
179.13,2296.51,-39.35
179.18,2294.543,-39.345
179.23,2292.575,-39.339
179.28,2290.609,-39.334
179.33,2288.642,-39.329
179.38,2286.676,-39.325
179.43,2284.71,-39.321
179.48,2282.744,-39.317
179.53,2280.778,-39.314
179.58,2278.812,-39.31
179.63,2276.847,-39.307
179.68,2274.882,-39.304
179.73,2272.916,-39.3
179.78,2270.951,-39.298
179.83,2268.987,-39.295
179.88,2267.022,-39.293
179.93,2265.057,-39.291
179.98,2263.093,-39.289
180.03,2261.128,-39.287
180.08,2259.164,-39.286
180.13,2257.2,-39.285
180.18,2255.236,-39.283
180.23,2253.272,-39.281
180.28,2251.308,-39.28
180.33,2249.344,-39.278
180.38,2247.38,-39.276
180.43,2245.416,-39.274
180.48,2243.452,-39.273
180.53,2241.489,-39.271
180.58,2239.525,-39.27
180.63,2237.562,-39.268
180.68,2235.598,-39.266
180.73,2233.635,-39.263
180.78,2231.672,-39.261
180.83,2229.709,-39.259
180.88,2227.746,-39.257
180.93,2225.783,-39.255
180.98,2223.821,-39.253
181.03,2221.858,-39.251
181.08,2219.896,-39.249
181.13,2217.933,-39.246
181.18,2215.971,-39.243
181.23,2214.009,-39.241
181.28,2212.047,-39.238
181.33,2210.085,-39.235
181.38,2208.123,-39.232
181.43,2206.162,-39.23
181.48,2204.2,-39.228
181.53,2202.239,-39.225
181.58,2200.278,-39.223
181.63,2198.317,-39.221
181.68,2196.356,-39.22
181.73,2194.395,-39.218
181.78,2192.434,-39.217
181.83,2190.473,-39.216
181.88,2188.512,-39.214
181.93,2186.552,-39.212
181.98,2184.591,-39.211
182.03,2182.631,-39.21
182.08,2180.67,-39.208
182.13,2178.71,-39.208
182.18,2176.749,-39.207
182.23,2174.789,-39.206
182.28,2172.829,-39.206
182.33,2170.868,-39.207
182.38,2168.908,-39.207
182.43,2166.948,-39.209
182.48,2164.987,-39.21
182.53,2163.027,-39.211
182.58,2161.066,-39.212
182.63,2159.106,-39.213
182.68,2157.145,-39.213
182.73,2155.184,-39.214
182.78,2153.223,-39.215
182.83,2151.263,-39.215
182.88,2149.302,-39.216
182.93,2147.341,-39.216
182.98,2145.38,-39.216
183.03,2143.42,-39.216
183.08,2141.459,-39.215
183.13,2139.498,-39.214
183.18,2137.537,-39.213
183.23,2135.577,-39.212
183.28,2133.616,-39.21
183.33,2131.656,-39.207
183.38,2129.696,-39.204
183.43,2127.735,-39.201
183.48,2125.775,-39.196
183.53,2123.816,-39.192
183.58,2121.856,-39.187
183.63,2119.897,-39.182
183.68,2117.938,-39.176
183.73,2115.979,-39.17
183.78,2114.021,-39.164
183.83,2112.063,-39.157
183.88,2110.105,-39.15
183.93,2108.148,-39.142
183.98,2106.191,-39.135
184.03,2104.235,-39.127
184.08,2102.278,-39.119
184.13,2100.323,-39.111
184.18,2098.367,-39.102
184.23,2096.413,-39.093
184.28,2094.458,-39.083
184.33,2092.504,-39.073
184.38,2090.551,-39.063
184.43,2088.598,-39.052
184.48,2086.646,-39.042
184.53,2084.694,-39.032
184.58,2082.742,-39.022
184.63,2080.792,-39.012
184.68,2078.841,-39.002
184.73,2076.891,-38.992
184.78,2074.942,-38.982
184.83,2072.993,-38.973
184.88,2071.045,-38.964
184.93,2069.097,-38.956
184.98,2067.149,-38.948
185.03,2065.202,-38.94
185.08,2063.255,-38.933
185.13,2061.309,-38.926
185.18,2059.362,-38.92
185.23,2057.417,-38.914
185.28,2055.471,-38.908
185.33,2053.526,-38.904
185.38,2051.581,-38.899
185.43,2049.636,-38.895
185.48,2047.691,-38.892
185.53,2045.747,-38.888
185.58,2043.802,-38.885
185.63,2041.858,-38.882
185.68,2039.914,-38.879
185.73,2037.97,-38.878
185.78,2036.026,-38.877
185.83,2034.083,-38.875
185.88,2032.139,-38.874
185.93,2030.195,-38.873
185.98,2028.252,-38.873
186.03,2026.308,-38.872
186.08,2024.364,-38.873
186.13,2022.421,-38.873
186.18,2020.477,-38.874
186.23,2018.533,-38.876
186.28,2016.589,-38.878
186.33,2014.645,-38.88
186.38,2012.701,-38.883
186.43,2010.757,-38.885
186.48,2008.813,-38.887
186.53,2006.868,-38.889
186.58,2004.924,-38.891
186.63,2002.979,-38.892
186.68,2001.035,-38.894
186.73,1999.09,-38.895
186.78,1997.145,-38.896
186.83,1995.2,-38.897
186.88,1993.255,-38.898
186.93,1991.31,-38.9
186.98,1989.365,-38.9
187.03,1987.42,-38.901
187.08,1985.475,-38.901
187.13,1983.53,-38.901
187.18,1981.585,-38.899
187.23,1979.64,-38.898
187.28,1977.696,-38.896
187.33,1975.751,-38.893
187.38,1973.806,-38.89
187.43,1971.862,-38.886
187.48,1969.918,-38.881
187.53,1967.974,-38.876
187.58,1966.03,-38.87
187.63,1964.087,-38.864
187.68,1962.144,-38.858
187.73,1960.201,-38.851
187.78,1958.259,-38.843
187.83,1956.317,-38.835
187.88,1954.375,-38.827
187.93,1952.434,-38.819
187.98,1950.493,-38.809
188.03,1948.553,-38.8
188.08,1946.613,-38.79
188.13,1944.674,-38.781
188.18,1942.735,-38.771
188.23,1940.797,-38.761
188.28,1938.859,-38.75
188.33,1936.922,-38.74
188.38,1934.985,-38.729
188.43,1933.049,-38.718
188.48,1931.113,-38.707
188.53,1929.178,-38.697
188.58,1927.244,-38.686
188.63,1925.31,-38.675
188.68,1923.376,-38.665
188.73,1921.443,-38.655
188.78,1919.511,-38.646
188.83,1917.579,-38.637
188.88,1915.647,-38.628
188.93,1913.716,-38.619
188.98,1911.785,-38.611
189.03,1909.855,-38.603
189.08,1907.925,-38.595
189.13,1905.995,-38.589
189.18,1904.066,-38.582
189.23,1902.137,-38.576
189.28,1900.208,-38.571
189.33,1898.28,-38.567
189.38,1896.352,-38.562
189.43,1894.424,-38.558
189.48,1892.496,-38.555
189.53,1890.568,-38.552
189.58,1888.641,-38.549
189.63,1886.713,-38.546
189.68,1884.786,-38.543
189.73,1882.859,-38.54
189.78,1880.932,-38.539
189.83,1879.005,-38.537
189.88,1877.078,-38.535
189.93,1875.152,-38.533
189.98,1873.225,-38.532
190.03,1871.298,-38.53
190.08,1869.372,-38.529
190.13,1867.445,-38.528
190.18,1865.519,-38.526
190.23,1863.593,-38.525
190.28,1861.667,-38.524
190.33,1859.74,-38.522
190.38,1857.814,-38.52
190.43,1855.888,-38.519
190.48,1853.963,-38.517
190.53,1852.037,-38.515
190.58,1850.111,-38.512
190.63,1848.186,-38.509
190.68,1846.26,-38.506
190.73,1844.335,-38.503
190.78,1842.41,-38.5
190.83,1840.485,-38.496
190.88,1838.56,-38.493
190.93,1836.636,-38.489
190.98,1834.711,-38.485
191.03,1832.787,-38.481
191.08,1830.863,-38.477
191.13,1828.94,-38.472
191.18,1827.016,-38.467
191.23,1825.093,-38.463
191.28,1823.17,-38.458
191.33,1821.247,-38.453
191.38,1819.325,-38.449
191.43,1817.402,-38.444
191.48,1815.48,-38.439
191.53,1813.558,-38.435
191.58,1811.637,-38.43
191.63,1809.715,-38.426
191.68,1807.794,-38.422
191.73,1805.873,-38.418
191.78,1803.952,-38.415
191.83,1802.032,-38.411
191.88,1800.111,-38.407
191.93,1798.191,-38.403
191.98,1796.271,-38.4
192.03,1794.351,-38.396
192.08,1792.431,-38.393
192.13,1790.512,-38.391
192.18,1788.592,-38.389
192.23,1786.673,-38.387
192.28,1784.753,-38.386
192.33,1782.834,-38.385
192.38,1780.915,-38.385
192.43,1778.996,-38.385
192.48,1777.076,-38.384
192.53,1775.157,-38.384
192.58,1773.238,-38.384
192.63,1771.319,-38.384
192.68,1769.4,-38.383
192.73,1767.48,-38.383
192.78,1765.561,-38.383
192.83,1763.642,-38.384
192.88,1761.723,-38.384
192.93,1759.804,-38.385
192.98,1757.884,-38.386
193.03,1755.965,-38.386
193.08,1754.046,-38.387
193.13,1752.126,-38.387
193.18,1750.207,-38.388
193.23,1748.288,-38.389
193.28,1746.368,-38.39
193.33,1744.449,-38.391
193.38,1742.529,-38.391
193.43,1740.61,-38.392
193.48,1738.69,-38.393
193.53,1736.77,-38.393
193.58,1734.851,-38.392
193.63,1732.931,-38.392
193.68,1731.012,-38.39
193.73,1729.092,-38.389
193.78,1727.173,-38.387
193.83,1725.253,-38.384
193.88,1723.334,-38.381
193.93,1721.415,-38.378
193.98,1719.496,-38.374
194.03,1717.578,-38.371
194.08,1715.659,-38.367
194.13,1713.741,-38.363
194.18,1711.823,-38.358
194.23,1709.905,-38.353
194.28,1707.988,-38.348
194.33,1706.07,-38.343
194.38,1704.153,-38.337
194.43,1702.237,-38.33
194.48,1700.32,-38.324
194.53,1698.404,-38.317
194.58,1696.489,-38.31
194.63,1694.573,-38.303
194.68,1692.659,-38.295
194.73,1690.744,-38.287
194.78,1688.83,-38.28
194.83,1686.916,-38.272
194.88,1685.003,-38.265
194.93,1683.09,-38.257
194.98,1681.177,-38.25
195.03,1679.265,-38.243
195.08,1677.353,-38.237
195.13,1675.441,-38.231
195.18,1673.529,-38.226
195.23,1671.618,-38.221
195.28,1669.707,-38.215
195.33,1667.797,-38.21
195.38,1665.886,-38.205
195.43,1663.976,-38.201
195.48,1662.066,-38.196
195.53,1660.157,-38.192
195.58,1658.247,-38.189
195.63,1656.338,-38.187
195.68,1654.428,-38.184
195.73,1652.519,-38.183
195.78,1650.61,-38.181
195.83,1648.701,-38.181
195.88,1646.792,-38.18
195.93,1644.883,-38.18
195.98,1642.974,-38.18
196.03,1641.065,-38.18
196.08,1639.156,-38.181
196.13,1637.247,-38.182
196.18,1635.338,-38.183
196.23,1633.429,-38.184
196.28,1631.519,-38.184
196.33,1629.61,-38.184
196.38,1627.701,-38.184
196.43,1625.792,-38.183
196.48,1623.883,-38.182
196.53,1621.974,-38.18
196.58,1620.065,-38.178
196.63,1618.156,-38.175
196.68,1616.247,-38.172
196.73,1614.339,-38.169
196.78,1612.43,-38.166
196.83,1610.522,-38.161
196.88,1608.614,-38.156
196.93,1606.706,-38.15
196.98,1604.799,-38.144
197.03,1602.892,-38.136
197.08,1600.986,-38.127
197.13,1599.079,-38.117
197.18,1597.174,-38.107
197.23,1595.269,-38.096
197.28,1593.364,-38.086
197.33,1591.46,-38.075
197.38,1589.557,-38.064
197.43,1587.654,-38.052
197.48,1585.752,-38.04
197.53,1583.85,-38.029
197.58,1581.949,-38.017
197.63,1580.048,-38.005
197.68,1578.148,-37.992
197.73,1576.249,-37.978
197.78,1574.35,-37.965
197.83,1572.452,-37.953
197.88,1570.555,-37.94
197.93,1568.658,-37.929
197.98,1566.762,-37.917
198.03,1564.867,-37.906
198.08,1562.972,-37.897
198.13,1561.077,-37.888
198.18,1559.183,-37.879
198.23,1557.289,-37.872
198.28,1555.396,-37.865
198.33,1553.503,-37.859
198.38,1551.61,-37.853
198.43,1549.717,-37.848
198.48,1547.825,-37.844
198.53,1545.933,-37.84
198.58,1544.041,-37.838
198.63,1542.149,-37.836
198.68,1540.257,-37.835
198.73,1538.365,-37.835
198.78,1536.474,-37.836
198.83,1534.582,-37.838
198.88,1532.69,-37.84
198.93,1530.798,-37.842
198.98,1528.906,-37.844
199.03,1527.013,-37.847
199.08,1525.121,-37.85
199.13,1523.228,-37.854
199.18,1521.336,-37.857
199.23,1519.443,-37.861
199.28,1517.55,-37.865
199.33,1515.656,-37.868
199.38,1513.763,-37.871
199.43,1511.869,-37.874
199.48,1509.975,-37.876
199.53,1508.082,-37.878
199.58,1506.188,-37.88
199.63,1504.294,-37.881
199.68,1502.4,-37.881
199.73,1500.506,-37.881
199.78,1498.612,-37.88
199.83,1496.718,-37.879
199.88,1494.824,-37.876
199.93,1492.93,-37.873
199.98,1491.036,-37.87
200.03,1489.143,-37.866
200.08,1487.25,-37.861
200.13,1485.357,-37.856
200.18,1483.464,-37.851
200.23,1481.572,-37.845
200.28,1479.68,-37.839
200.33,1477.788,-37.831
200.38,1475.897,-37.824
200.43,1474.006,-37.815
200.48,1472.115,-37.806
200.53,1470.225,-37.798
200.58,1468.335,-37.789
200.63,1466.446,-37.781
200.68,1464.557,-37.772
200.73,1462.669,-37.764
200.78,1460.781,-37.756
200.83,1458.893,-37.749
200.88,1457.006,-37.742
200.93,1455.119,-37.735
200.98,1453.232,-37.727
201.03,1451.346,-37.721
201.08,1449.46,-37.715
201.13,1447.575,-37.709
201.18,1445.689,-37.704
201.23,1443.804,-37.7
201.28,1441.919,-37.697
201.33,1440.035,-37.694
201.38,1438.15,-37.693
201.43,1436.265,-37.693
201.48,1434.381,-37.693
201.53,1432.496,-37.693
201.58,1430.611,-37.695
201.63,1428.727,-37.696
201.68,1426.842,-37.699
201.73,1424.957,-37.702
201.78,1423.072,-37.706
201.83,1421.186,-37.71
201.88,1419.301,-37.714
201.93,1417.415,-37.72
201.98,1415.529,-37.726
